timestamp|max_len|epochs|batch_size|embed_dim|num_filters|kernel_sizes|dense_layer_dims|dropout_rate|loss|loss-0|loss-1|loss-2|loss-3|loss-4|loss-5|loss-6|loss-7|loss-8|loss-9|loss-10|loss-11|loss-12|loss-13|loss-14|loss-15|loss-16|loss-17|loss-18|loss-19|accuracy|accuracy-0|accuracy-1|accuracy-2|accuracy-3|accuracy-4|accuracy-5|accuracy-6|accuracy-7|accuracy-8|accuracy-9|accuracy-10|accuracy-11|accuracy-12|accuracy-13|accuracy-14|accuracy-15|accuracy-16|accuracy-17|accuracy-18|accuracy-19|val_loss|val_loss-0|val_loss-1|val_loss-2|val_loss-3|val_loss-4|val_loss-5|val_loss-6|val_loss-7|val_loss-8|val_loss-9|val_loss-10|val_loss-11|val_loss-12|val_loss-13|val_loss-14|val_loss-15|val_loss-16|val_loss-17|val_loss-18|val_loss-19|val_accuracy|val_accuracy-0|val_accuracy-1|val_accuracy-2|val_accuracy-3|val_accuracy-4|val_accuracy-5|val_accuracy-6|val_accuracy-7|val_accuracy-8|val_accuracy-9|val_accuracy-10|val_accuracy-11|val_accuracy-12|val_accuracy-13|val_accuracy-14|val_accuracy-15|val_accuracy-16|val_accuracy-17|val_accuracy-18|val_accuracy-19|END
210328-235556|100|20|50|50|[8, 8, 8, 8]|[4, 8, 16, 32]|[32]|0.2|loss|0.5464675426483154|0.4533202052116394|0.35129907727241516|0.2696889042854309|0.20142216980457306|0.14814619719982147|0.10722977668046951|0.08892868459224701|0.06683357805013657|0.049908075481653214|0.044593535363674164|0.03549107909202576|0.033444881439208984|0.028880340978503227|0.02805967442691326|0.026005791500210762|0.019040754064917564|0.0189842376857996|0.020933151245117188|0.01985899731516838|accuracy|0.7399367094039917|0.7931931018829346|0.8492763638496399|0.8900949954986572|0.9229986667633057|0.9460651278495789|0.962799608707428|0.9704884886741638|0.978064239025116|0.9838308691978455|0.985753059387207|0.9886928796768188|0.9894843697547913|0.9915196895599365|0.9912935495376587|0.9920850396156311|0.9944595098495483|0.9941202998161316|0.9932157397270203|0.9934418797492981|val_loss|0.49836286902427673|0.4306982457637787|0.38016319274902344|0.36276859045028687|0.3660581111907959|0.3726070821285248|0.4014049470424652|0.4154168665409088|0.4637402594089508|0.4991467297077179|0.5554933547973633|0.5777020454406738|0.6099098920822144|0.5699466466903687|0.589006245136261|0.6872565150260925|0.7912612557411194|0.8042268753051758|0.8167450428009033|0.7587335705757141|val_accuracy|0.7667269706726074|0.8051537275314331|0.8354430198669434|0.8494575023651123|0.8539782762527466|0.8612115979194641|0.8630198836326599|0.8544303774833679|0.862115740776062|0.8634719848632812|0.8548824787139893|0.8557866215705872|0.8553345203399658|0.8544303774833679|0.8584991097450256|0.8594032526016235|0.8584991097450256|0.8444846272468567|0.8562387228012085|0.8553345203399658|END
210328-235624|100|20|50|50|[8, 8, 8, 8]|[4, 8, 16, 32]|[32, 16]|0.2|loss|0.5390585064888|0.4694826900959015|0.37756669521331787|0.28709661960601807|0.21561124920845032|0.1604735106229782|0.11193367838859558|0.09246210753917694|0.07094971835613251|0.05829034000635147|0.0477646104991436|0.040990836918354034|0.0311680119484663|0.026124436408281326|0.030719876289367676|0.03311078995466232|0.028984980657696724|0.01971181482076645|0.018850447610020638|0.022591473534703255|accuracy|0.7468340396881104|0.7726141810417175|0.8329941034317017|0.8846675753593445|0.9175712466239929|0.9389416575431824|0.9606512784957886|0.9675486087799072|0.9745590090751648|0.9803256392478943|0.98439621925354|0.9873360395431519|0.9900497794151306|0.9907281994819641|0.9901628494262695|0.9892582297325134|0.9907281994819641|0.9944595098495483|0.9932157397270203|0.9927634596824646|val_loss|0.4992963373661041|0.4317657947540283|0.39090755581855774|0.35081982612609863|0.35235658288002014|0.36816835403442383|0.38994768261909485|0.4578099846839905|0.5239836573600769|0.5558351874351501|0.5505875945091248|0.6113563776016235|0.6228343844413757|0.6653836965560913|0.766954779624939|0.6748188734054565|0.7432137727737427|0.7730744481086731|0.7693148255348206|0.7784187197685242|val_accuracy|0.7599457502365112|0.8037974834442139|0.8340867757797241|0.8417721390724182|0.857594907283783|0.8584991097450256|0.85352623462677|0.8625677824020386|0.8675406575202942|0.8594032526016235|0.8598553538322449|0.8603073954582214|0.8553345203399658|0.8557866215705872|0.8625677824020386|0.8553345203399658|0.8526220321655273|0.8612115979194641|0.8476491570472717|0.8607594966888428|END
210328-235654|100|20|50|50|[32, 32, 32, 32]|[4, 8, 16, 32]|[8]|0.2|loss|0.5498695373535156|0.4545423090457916|0.333909809589386|0.21593077480793|0.1543482542037964|0.11361571401357651|0.07015322148799896|0.04532086104154587|0.03271095082163811|0.023628344759345055|0.018018092960119247|0.01393911987543106|0.011813770048320293|0.009241258725523949|0.00561634823679924|0.006216767709702253|0.008667655289173126|0.009503660723567009|0.012512415647506714|0.01392294093966484|accuracy|0.7402759194374084|0.7665083408355713|0.8563998341560364|0.913726806640625|0.9414291977882385|0.9592944383621216|0.9784034490585327|0.9865445494651794|0.9915196895599365|0.9937810897827148|0.9955902099609375|0.9971732497215271|0.9975124597549438|0.9976255297660828|0.9990954399108887|0.9985300898551941|0.9977385997772217|0.9975124597549438|0.9955902099609375|0.994911789894104|val_loss|0.513565182685852|0.4155978560447693|0.4009299874305725|0.32609644532203674|0.3350924551486969|0.34876373410224915|0.38475537300109863|0.40968331694602966|0.43896985054016113|0.4872148036956787|0.5022279620170593|0.5450026988983154|0.6198870539665222|0.6263989210128784|0.7437685132026672|0.6677384376525879|0.6895262002944946|0.7017452120780945|0.7381707429885864|0.7017010450363159|val_accuracy|0.7567812204360962|0.8137432336807251|0.8322784900665283|0.8711573481559753|0.8666365146636963|0.8675406575202942|0.870705246925354|0.8711573481559753|0.8698011040687561|0.870705246925354|0.873869776725769|0.8648282289505005|0.8648282289505005|0.8675406575202942|0.8643761277198792|0.8589511513710022|0.8630198836326599|0.8643761277198792|0.862115740776062|0.8562387228012085|END
210328-235725|100|20|50|50|[32, 32, 32, 32]|[4, 8, 16, 32]|[16]|0.2|loss|0.5401430726051331|0.4435853660106659|0.3376476764678955|0.23979133367538452|0.1676427572965622|0.10220376402139664|0.06487607955932617|0.04771970957517624|0.02860012650489807|0.02761533297598362|0.022677674889564514|0.017874550074338913|0.014688353054225445|0.015247553586959839|0.010499577969312668|0.009106675162911415|0.012377041392028332|0.013125482015311718|0.007312742527574301|0.005289612803608179|accuracy|0.7418588995933533|0.7870872616767883|0.8567390441894531|0.9055857062339783|0.93815016746521|0.9626865386962891|0.979308009147644|0.9849615693092346|0.9906151294708252|0.9919719696044922|0.9933288097381592|0.9943464398384094|0.9954771399497986|0.9954771399497986|0.9968340396881104|0.9970601797103882|0.9958163499832153|0.9957032799720764|0.9978516697883606|0.998643159866333|val_loss|0.48963141441345215|0.4026958644390106|0.3656231164932251|0.35279789566993713|0.3486630320549011|0.39318346977233887|0.44814589619636536|0.4526149332523346|0.46368059515953064|0.5316397547721863|0.583748459815979|0.575371265411377|0.6477792859077454|0.7012993693351746|0.7260645627975464|0.7243034243583679|0.7175629138946533|0.7767495512962341|0.8007441759109497|0.8289710879325867|val_accuracy|0.7567812204360962|0.8101266026496887|0.8408679962158203|0.8571428656578064|0.8648282289505005|0.8634719848632812|0.8476491570472717|0.8643761277198792|0.8634719848632812|0.8693490028381348|0.8688969016075134|0.8657323718070984|0.8666365146636963|0.8675406575202942|0.8679927587509155|0.8566907644271851|0.8634719848632812|0.8679927587509155|0.862115740776062|0.857594907283783|END
210328-235756|100|20|50|50|[32, 32, 32, 32]|[4, 8, 16, 32]|[32]|0.2|loss|0.5376084446907043|0.42325669527053833|0.31764504313468933|0.22183090448379517|0.14411142468452454|0.09930326789617538|0.061223629862070084|0.04443839564919472|0.03132547438144684|0.03320299834012985|0.02175307087600231|0.020085427910089493|0.02508176490664482|0.01655498519539833|0.012859737500548363|0.010898818261921406|0.009907666593790054|0.009990544058382511|0.010324746370315552|0.012377241626381874|accuracy|0.7441202998161316|0.809249222278595|0.8656716346740723|0.9129353165626526|0.9467435479164124|0.96517413854599|0.9785165190696716|0.9869968295097351|0.9899367094039917|0.9882405996322632|0.9931026697158813|0.9945725798606873|0.9915196895599365|0.9943464398384094|0.9955902099609375|0.9958163499832153|0.9966078400611877|0.9964947700500488|0.9969471096992493|0.9968340396881104|val_loss|0.4862205684185028|0.39599063992500305|0.3648867905139923|0.3555968403816223|0.43748530745506287|0.4805185794830322|0.42878156900405884|0.5351424813270569|0.5077897310256958|0.5552040338516235|0.6252031922340393|0.6216220855712891|0.6944848299026489|0.6691094040870667|0.7217557430267334|0.7404541969299316|0.8981746435165405|0.7807319760322571|0.8227560520172119|1.1449955701828003|val_accuracy|0.7694393992424011|0.8227847814559937|0.8440325260162354|0.8471971154212952|0.8539782762527466|0.8557866215705872|0.8607594966888428|0.8625677824020386|0.8634719848632812|0.865280270576477|0.8630198836326599|0.8630198836326599|0.8693490028381348|0.8508137464523315|0.85352623462677|0.8634719848632812|0.8594032526016235|0.8499096035957336|0.8562387228012085|0.8544303774833679|END
210328-235826|100|20|50|50|[32, 32, 32, 32]|[4, 8, 16, 32]|[32, 16]|0.2|loss|0.5295840501785278|0.4196927547454834|0.3046353757381439|0.21232806146144867|0.13254989683628082|0.09277937561273575|0.06420944631099701|0.03519657254219055|0.029829904437065125|0.023924129083752632|0.024887846782803535|0.024001577869057655|0.01934981904923916|0.017171556130051613|0.013795824721455574|0.010241098701953888|0.013143043965101242|0.016930948942899704|0.014541641809046268|0.011742682196199894|accuracy|0.7498869299888611|0.8115106225013733|0.8714382648468018|0.9154228568077087|0.9512664079666138|0.966530978679657|0.9772727489471436|0.9891451597213745|0.9897105097770691|0.9931026697158813|0.9916327595710754|0.9914066195487976|0.9933288097381592|0.9943464398384094|0.9957032799720764|0.9961555600166321|0.9960424900054932|0.9943464398384094|0.9947987198829651|0.9961555600166321|val_loss|0.4921485483646393|0.38989153504371643|0.3714984357357025|0.3444887697696686|0.3722159266471863|0.43755191564559937|0.5310689210891724|0.5796808004379272|0.5724055171012878|0.5982067584991455|0.6720927953720093|0.7071794867515564|0.6670238375663757|0.7999070882797241|0.745840847492218|0.8315759897232056|0.8698545694351196|0.7899463772773743|0.798433780670166|0.8354749083518982|val_accuracy|0.7780289053916931|0.8273056149482727|0.8367992639541626|0.8557866215705872|0.8562387228012085|0.8675406575202942|0.8657323718070984|0.8693490028381348|0.8625677824020386|0.8598553538322449|0.8521699905395508|0.8648282289505005|0.8512658476829529|0.8648282289505005|0.8648282289505005|0.8675406575202942|0.8688969016075134|0.8440325260162354|0.8612115979194641|0.8675406575202942|END
210328-235858|100|20|50|50|[8, 16, 32, 64]|[4, 8, 16, 32]|[8]|0.2|loss|0.5314767360687256|0.43334460258483887|0.31602415442466736|0.2308368682861328|0.16370680928230286|0.10855330526828766|0.07381714880466461|0.052002664655447006|0.03868711739778519|0.02590797282755375|0.019656261429190636|0.01585359312593937|0.016777316108345985|0.01390309538692236|0.013402440585196018|0.011034026741981506|0.010398960672318935|0.010597649030387402|0.009973735548555851|0.008968090638518333|accuracy|0.7443464398384094|0.8040479421615601|0.8675938248634338|0.9109000563621521|0.9375848174095154|0.9621211886405945|0.9759158492088318|0.98439621925354|0.9885798096656799|0.9925373196601868|0.9947987198829651|0.9960424900054932|0.9958163499832153|0.9966078400611877|0.9963817000389099|0.9967209696769714|0.9961555600166321|0.9969471096992493|0.9970601797103882|0.9975124597549438|val_loss|0.49242308735847473|0.3887356221675873|0.3512125015258789|0.3323923349380493|0.3415162265300751|0.36064761877059937|0.3823166489601135|0.43817105889320374|0.4434703290462494|0.4680505096912384|0.5740483403205872|0.5426799058914185|0.6189954280853271|0.5838986039161682|0.5854518413543701|0.6452746987342834|0.7001224756240845|0.7177627086639404|0.6854850053787231|0.7420920133590698|val_accuracy|0.7626582384109497|0.8218806385993958|0.8503616452217102|0.8607594966888428|0.8634719848632812|0.8716093897819519|0.8702531456947327|0.8734177350997925|0.8698011040687561|0.870705246925354|0.8616636395454407|0.8702531456947327|0.8648282289505005|0.8666365146636963|0.8607594966888428|0.8734177350997925|0.8670886158943176|0.8625677824020386|0.8634719848632812|0.8571428656578064|END
210328-235929|100|20|50|50|[8, 16, 32, 64]|[4, 8, 16, 32]|[16]|0.2|loss|0.5351580381393433|0.43308162689208984|0.3115176260471344|0.2228766679763794|0.15265867114067078|0.10887405276298523|0.08121650665998459|0.05180811882019043|0.034695327281951904|0.02712119184434414|0.0248639564961195|0.02107022888958454|0.01720123551785946|0.019706301391124725|0.015155778266489506|0.018651451915502548|0.008716044947504997|0.025007853284478188|0.011861489154398441|0.013401149772107601|accuracy|0.7502261400222778|0.8071008324623108|0.8709859848022461|0.9090909361839294|0.944595217704773|0.9612166285514832|0.9727498888969421|0.9832655191421509|0.9899367094039917|0.9920850396156311|0.9929895997047424|0.9936680197715759|0.9945725798606873|0.9936680197715759|0.9963817000389099|0.9941202998161316|0.9979647397994995|0.9912935495376587|0.9966078400611877|0.9961555600166321|val_loss|0.4803018569946289|0.4163340628147125|0.3623911440372467|0.3459221422672272|0.37931159138679504|0.3862619996070862|0.4130842983722687|0.49218523502349854|0.5536733269691467|0.5615084767341614|0.5937809944152832|0.7929599285125732|0.6630524396896362|0.7043584585189819|0.8556591868400574|0.7833511233329773|0.8121305108070374|1.0129797458648682|0.812034010887146|0.873822808265686|val_accuracy|0.771699845790863|0.8101266026496887|0.8431283831596375|0.8512658476829529|0.8571428656578064|0.862115740776062|0.85352623462677|0.8589511513710022|0.8580470085144043|0.8548824787139893|0.8607594966888428|0.8594032526016235|0.8566907644271851|0.8566907644271851|0.8589511513710022|0.8625677824020386|0.8603073954582214|0.8612115979194641|0.8639240264892578|0.8657323718070984|END
210328-235959|100|20|50|50|[8, 16, 32, 64]|[4, 8, 16, 32]|[32]|0.2|loss|0.5418917536735535|0.4278968870639801|0.3142763376235962|0.22779110074043274|0.154679074883461|0.1005578562617302|0.0676947757601738|0.04684393107891083|0.0356641486287117|0.029213547706604004|0.022934628650546074|0.034178391098976135|0.026339059695601463|0.018484262749552727|0.013828886672854424|0.013930978253483772|0.013447191566228867|0.014282585121691227|0.01328027993440628|0.010337536223232746|accuracy|0.7460424900054932|0.8112844824790955|0.8713251948356628|0.9133875966072083|0.9443690776824951|0.9637042284011841|0.9774988889694214|0.985753059387207|0.9895974397659302|0.990841269493103|0.9931026697158813|0.9901628494262695|0.9918588995933533|0.9934418797492981|0.9958163499832153|0.9957032799720764|0.9957032799720764|0.9955902099609375|0.9961555600166321|0.9964947700500488|val_loss|0.47569823265075684|0.399155855178833|0.34865283966064453|0.3347369432449341|0.3865976631641388|0.38339176774024963|0.48840415477752686|0.4526479244232178|0.5134937763214111|0.5775976181030273|0.6036998629570007|0.6433337330818176|0.6548134088516235|0.6541764140129089|0.6932321190834045|0.7156341075897217|0.7370622754096985|0.7945273518562317|1.2362102270126343|0.8570013046264648|val_accuracy|0.7775768637657166|0.8236889839172363|0.8476491570472717|0.8612115979194641|0.8657323718070984|0.8639240264892578|0.8625677824020386|0.8630198836326599|0.8634719848632812|0.8675406575202942|0.8616636395454407|0.8657323718070984|0.8725135326385498|0.8666365146636963|0.8698011040687561|0.8494575023651123|0.8675406575202942|0.8688969016075134|0.8584991097450256|0.844936728477478|END
210329-000029|100|20|50|50|[8, 16, 32, 64]|[4, 8, 16, 32]|[32, 16]|0.2|loss|0.5334073901176453|0.43463948369026184|0.3037927448749542|0.21353471279144287|0.13814613223075867|0.09548824280500412|0.07128894329071045|0.049116350710392|0.03908571973443031|0.030388399958610535|0.03009396232664585|0.024410627782344818|0.018360324203968048|0.021534504368901253|0.017366960644721985|0.01522249635308981|0.021127313375473022|0.01616845466196537|0.008350552059710026|0.009474877268075943|accuracy|0.7509045600891113|0.8023518919944763|0.872455894947052|0.9125961065292358|0.9487788081169128|0.9660786986351013|0.974219799041748|0.9837177991867065|0.9881275296211243|0.9902759194374084|0.9901628494262695|0.9919719696044922|0.9933288097381592|0.9929895997047424|0.9954771399497986|0.9947987198829651|0.9932157397270203|0.9953640699386597|0.9979647397994995|0.997286319732666|val_loss|0.4898006021976471|0.3957855701446533|0.34886598587036133|0.3478756546974182|0.4092574119567871|0.4211311638355255|0.49018579721450806|0.6783088445663452|0.5678704380989075|0.7501775026321411|0.5952370166778564|0.8321138620376587|0.7067952752113342|0.7425223588943481|0.7437916994094849|0.8720901012420654|0.8362289071083069|0.8649644255638123|0.8208352327346802|1.0807607173919678|val_accuracy|0.7694393992424011|0.8236889839172363|0.8580470085144043|0.8589511513710022|0.8648282289505005|0.8413200974464417|0.8720614910125732|0.8603073954582214|0.8462929725646973|0.8566907644271851|0.8571428656578064|0.8670886158943176|0.8630198836326599|0.8589511513710022|0.8589511513710022|0.8648282289505005|0.8639240264892578|0.8616636395454407|0.8548824787139893|0.8648282289505005|END
