timestamp|max_len|epochs|batch_size|embed_dim|num_filters|kernel_sizes|dense_layer_dims|dropout_rate|loss|loss-0|loss-1|loss-2|loss-3|loss-4|loss-5|loss-6|loss-7|loss-8|loss-9|loss-10|loss-11|loss-12|loss-13|loss-14|loss-15|loss-16|loss-17|loss-18|loss-19|accuracy|accuracy-0|accuracy-1|accuracy-2|accuracy-3|accuracy-4|accuracy-5|accuracy-6|accuracy-7|accuracy-8|accuracy-9|accuracy-10|accuracy-11|accuracy-12|accuracy-13|accuracy-14|accuracy-15|accuracy-16|accuracy-17|accuracy-18|accuracy-19|val_loss|val_loss-0|val_loss-1|val_loss-2|val_loss-3|val_loss-4|val_loss-5|val_loss-6|val_loss-7|val_loss-8|val_loss-9|val_loss-10|val_loss-11|val_loss-12|val_loss-13|val_loss-14|val_loss-15|val_loss-16|val_loss-17|val_loss-18|val_loss-19|val_accuracy|val_accuracy-0|val_accuracy-1|val_accuracy-2|val_accuracy-3|val_accuracy-4|val_accuracy-5|val_accuracy-6|val_accuracy-7|val_accuracy-8|val_accuracy-9|val_accuracy-10|val_accuracy-11|val_accuracy-12|val_accuracy-13|val_accuracy-14|val_accuracy-15|val_accuracy-16|val_accuracy-17|val_accuracy-18|val_accuracy-19|END
210409-203831|100|20|50|50|[16, 32]|[16, 32]|[32]|0.2|loss|0.6026330590248108|0.4015170931816101|0.25461384654045105|0.15675705671310425|0.09761418402194977|0.06711935251951218|0.05184561386704445|0.04677899181842804|0.036781083792448044|0.033472225069999695|0.01962178386747837|0.018068060278892517|0.02165897749364376|0.02201852574944496|0.017332540825009346|0.012488721869885921|0.017788246273994446|0.020699528977274895|0.014588559977710247|0.012538504786789417|accuracy|0.6712357401847839|0.8192318677902222|0.895004153251648|0.9423879981040955|0.9654188752174377|0.9798914790153503|0.9834400415420532|0.9837183356285095|0.9876843690872192|0.9883105754852295|0.9942944645881653|0.9948511123657227|0.9931116104125977|0.9929028749465942|0.994781494140625|0.9959643483161926|0.9941552877426147|0.9934595227241516|0.9954773187637329|0.9959643483161926|val_loss|0.5651769638061523|0.32793763279914856|0.3498724102973938|0.1963842660188675|0.2380291074514389|0.2116953283548355|0.2730930745601654|0.38523438572883606|0.2419627606868744|0.3983982503414154|0.3112478256225586|0.5728071928024292|0.35283347964286804|0.32242101430892944|0.24375571310520172|0.4564259350299835|0.4529097080230713|0.7542745471000671|0.4212033748626709|0.682801365852356|val_accuracy|0.7115732431411743|0.8670886158943176|0.8643761277198792|0.9299276471138|0.9235985279083252|0.9317359924316406|0.9371609687805176|0.9132007360458374|0.9443942308425903|0.913652777671814|0.9394213557243347|0.9068716168403625|0.9367088675498962|0.9425858855247498|0.9543399810791016|0.9294756054878235|0.9249547719955444|0.8752260208129883|0.9335442781448364|0.8860759735107422|END
210409-203907|100|20|50|50|[16, 32]|[16, 32]|[32, 16]|0.2|loss|0.5985174179077148|0.3979184925556183|0.24318958818912506|0.15296559035778046|0.09427030384540558|0.06697897613048553|0.05242086201906204|0.0412331223487854|0.025728296488523483|0.029835140332579613|0.024438675493001938|0.021086299791932106|0.017234358936548233|0.019858576357364655|0.01672518625855446|0.014644628390669823|0.01609354093670845|0.012950842268764973|0.01209257822483778|0.010286834090948105|accuracy|0.6753409504890442|0.8209713101387024|0.9059281945228577|0.9438491463661194|0.9669496417045593|0.9780128002166748|0.9823963046073914|0.9866406917572021|0.9918591976165771|0.9894238710403442|0.9904675483703613|0.9933203458786011|0.9938769936561584|0.9932507872581482|0.9942249059677124|0.9957556128501892|0.9948511123657227|0.9958947896957397|0.9960339665412903|0.9963122606277466|val_loss|0.5298650860786438|0.2842184901237488|0.36952975392341614|0.2839379608631134|0.3339952826499939|0.3116934895515442|0.14031143486499786|0.1554555743932724|0.5032536387443542|0.43315818905830383|0.35899874567985535|0.21485036611557007|0.2039504051208496|0.2180350124835968|0.38925713300704956|0.3208519518375397|0.4847853481769562|0.3462803065776825|0.5330379605293274|0.362343430519104|val_accuracy|0.7337251305580139|0.8892405033111572|0.8408679962158203|0.884719729423523|0.8892405033111572|0.9041591286659241|0.9529837369918823|0.9575045108795166|0.8824593424797058|0.8910488486289978|0.9163652658462524|0.9475587606430054|0.9484629034996033|0.9475587606430054|0.9217902421951294|0.9339963793754578|0.9014466404914856|0.9213381409645081|0.905063271522522|0.9308318495750427|END
210409-203943|100|20|50|50|[32, 32]|[16, 32]|[8]|0.2|loss|0.5877852439880371|0.3751862347126007|0.23468807339668274|0.15048350393772125|0.09438519179821014|0.0543295294046402|0.04114115238189697|0.026488611474633217|0.02127600461244583|0.018160264939069748|0.015666918829083443|0.010742882266640663|0.00864635594189167|0.010123228654265404|0.008854092098772526|0.006373581476509571|0.012990630231797695|0.0072911507450044155|0.007713511120527983|0.004394278861582279|accuracy|0.6887698173522949|0.8373921513557434|0.9092680215835571|0.9460061192512512|0.9695936441421509|0.9828833937644958|0.9880322813987732|0.9931811690330505|0.9944336414337158|0.995129406452179|0.9956860542297363|0.9972168207168579|0.9975647330284119|0.9979822039604187|0.9973559975624084|0.9979822039604187|0.9959643483161926|0.9978430271148682|0.9974951148033142|0.9989563226699829|val_loss|0.4049328565597534|0.2781493067741394|0.20527271926403046|0.2860988676548004|0.24143396317958832|0.3759642243385315|0.17076925933361053|0.15924158692359924|0.22166739404201508|0.17431922256946564|0.3076663315296173|0.4418521523475647|0.34585392475128174|0.3630276322364807|0.2829260528087616|0.4999699890613556|0.2620851397514343|0.47501522302627563|0.3686583936214447|0.3760664463043213|val_accuracy|0.8313743472099304|0.8887884020805359|0.9195298552513123|0.8969258666038513|0.9077757596969604|0.8860759735107422|0.9484629034996033|0.9498191475868225|0.9376130104064941|0.9529837369918823|0.9317359924316406|0.9177215099334717|0.9285714030265808|0.9249547719955444|0.9452983736991882|0.9222423434257507|0.9471067190170288|0.9245027303695679|0.9330922365188599|0.9358047246932983|END
210409-204019|100|20|50|50|[32, 32]|[16, 32]|[16]|0.2|loss|0.569085419178009|0.3644411861896515|0.21415913105010986|0.12561386823654175|0.08135563880205154|0.049823787063360214|0.03539585322141647|0.022570660337805748|0.022548003122210503|0.02416704222559929|0.02031812258064747|0.016329005360603333|0.01289482694119215|0.01449241116642952|0.012100925669074059|0.01399822998791933|0.012529225088655949|0.009023075923323631|0.00916277151554823|0.008375984616577625|accuracy|0.7023378610610962|0.8407319784164429|0.9167130589485168|0.9536598920822144|0.972376823425293|0.9833008646965027|0.9893543124198914|0.9935290813446045|0.992276668548584|0.9932507872581482|0.9934595227241516|0.995129406452179|0.9959643483161926|0.9958947896957397|0.9961035251617432|0.9956164956092834|0.9961731433868408|0.9970080852508545|0.9966601729393005|0.9974951148033142|val_loss|0.5051375031471252|0.3092024624347687|0.34939754009246826|0.17238959670066833|0.35485148429870605|0.3140593469142914|0.2830410599708557|0.27164140343666077|0.36956262588500977|0.43604692816734314|0.17454542219638824|0.3635738790035248|0.30571046471595764|0.3358502686023712|0.6818119287490845|0.5613752007484436|0.32783764600753784|0.4075450897216797|0.662762463092804|0.5902692675590515|val_accuracy|0.7540687322616577|0.8779385089874268|0.8612115979194641|0.9376130104064941|0.8856238722801208|0.9141048789024353|0.9299276471138|0.9403254985809326|0.9141048789024353|0.9168173670768738|0.9647377729415894|0.9335442781448364|0.949367105960846|0.9358047246932983|0.8883363604545593|0.9082278609275818|0.9529837369918823|0.9434900283813477|0.9186256527900696|0.9249547719955444|END
210409-204054|100|20|50|50|[32, 32]|[16, 32]|[32]|0.2|loss|0.5830904245376587|0.3774176239967346|0.2232356071472168|0.1335604339838028|0.08766422420740128|0.0609242245554924|0.04264330863952637|0.0317065492272377|0.0326690636575222|0.021328121423721313|0.021927015855908394|0.019204040989279747|0.019947215914726257|0.02053960971534252|0.01457909308373928|0.01021424401551485|0.009316645562648773|0.01380304154008627|0.010314788669347763|0.013304556719958782|accuracy|0.6889785528182983|0.8341915011405945|0.9123991131782532|0.9521291255950928|0.9697328209877014|0.9786390066146851|0.9858057498931885|0.9892846941947937|0.9893543124198914|0.9929724335670471|0.9924854040145874|0.9935290813446045|0.9935986399650574|0.9929028749465942|0.9953381419181824|0.996868908405304|0.9970080852508545|0.9956860542297363|0.9964514374732971|0.9959643483161926|val_loss|0.5160465836524963|0.3501884341239929|0.29430243372917175|0.2403225302696228|0.31020835041999817|0.20596471428871155|0.4547937512397766|0.18323123455047607|0.39388540387153625|0.48301947116851807|0.22309434413909912|0.39177820086479187|0.3855108618736267|0.758963942527771|0.220658078789711|0.4599868059158325|0.2327892780303955|0.4596768021583557|0.4403122663497925|0.6719666123390198|val_accuracy|0.767179012298584|0.8503616452217102|0.8774864673614502|0.9159132242202759|0.9082278609275818|0.9394213557243347|0.8933092355728149|0.9543399810791016|0.9231464862823486|0.89647376537323|0.9520795941352844|0.9240506291389465|0.9226943850517273|0.8774864673614502|0.9520795941352844|0.918173611164093|0.9561482667922974|0.9299276471138|0.9362567663192749|0.8969258666038513|END
210409-204130|100|20|50|50|[32, 32]|[16, 32]|[32, 16]|0.2|loss|0.5790924429893494|0.37699857354164124|0.2236129641532898|0.13836388289928436|0.0848834365606308|0.06043103337287903|0.04312456026673317|0.03352424502372742|0.031132610514760017|0.029124699532985687|0.02286464534699917|0.021889833733439445|0.017893217504024506|0.013735352084040642|0.01404387317597866|0.014608620665967464|0.010913090780377388|0.014819242060184479|0.013782213442027569|0.010257896035909653|accuracy|0.6909267902374268|0.8336348533630371|0.9118424654006958|0.949624240398407|0.9708461165428162|0.9809351563453674|0.986710250377655|0.9894934892654419|0.9903284311294556|0.990537166595459|0.9931116104125977|0.9926245212554932|0.9943640232086182|0.9949206709861755|0.9954773187637329|0.995129406452179|0.9964514374732971|0.9954773187637329|0.9956860542297363|0.99652099609375|val_loss|0.4059292674064636|0.2794334292411804|0.21694889664649963|0.29475870728492737|0.2490456998348236|0.2956501543521881|0.33761468529701233|0.24692900478839874|0.4502219259738922|0.3346027433872223|0.26885706186294556|0.5767688751220703|0.4545232355594635|0.4777333736419678|0.3329225778579712|0.48310375213623047|0.39288362860679626|0.5251152515411377|0.39244788885116577|0.2554565370082855|val_accuracy|0.8164557218551636|0.887884259223938|0.9195298552513123|0.8915008902549744|0.9199818968772888|0.9118444919586182|0.9132007360458374|0.940777599811554|0.8942133784294128|0.9294756054878235|0.9425858855247498|0.8815551400184631|0.9172694683074951|0.9213381409645081|0.9367088675498962|0.9172694683074951|0.9272152185440063|0.9109403491020203|0.9308318495750427|0.9538878798484802|END
210409-204208|100|20|50|50|[16, 16]|[32, 64]|[8]|0.2|loss|0.638266921043396|0.48238444328308105|0.3304992616176605|0.24089130759239197|0.17358005046844482|0.12513522803783417|0.09415296465158463|0.07295447587966919|0.058665595948696136|0.04806418716907501|0.035433005541563034|0.03148641437292099|0.030791498720645905|0.025507191196084023|0.02229286916553974|0.021593986079096794|0.019909145310521126|0.01793668232858181|0.018144123256206512|0.017804907634854317|accuracy|0.6450737714767456|0.7755357623100281|0.8607709407806396|0.9089897274971008|0.9380044341087341|0.9573476314544678|0.9688978791236877|0.9759950041770935|0.9803089499473572|0.9855970144271851|0.9898413419723511|0.9896326065063477|0.9908154606819153|0.9926941394805908|0.9935290813446045|0.9928333163261414|0.993389904499054|0.9943640232086182|0.9941552877426147|0.9946423768997192|val_loss|0.6687801480293274|0.46064692735671997|0.345018595457077|0.33807510137557983|0.335713654756546|0.2979498505592346|0.17986640334129333|0.3819914162158966|0.30813413858413696|0.3135676085948944|0.32622030377388|0.44716235995292664|0.2813280522823334|0.31180891394615173|0.6046839356422424|0.30757805705070496|0.7523317337036133|0.5161510705947876|0.5234415531158447|0.4008311331272125|val_accuracy|0.6446654796600342|0.7947558760643005|0.8643761277198792|0.8693490028381348|0.8765822649002075|0.9023508429527283|0.9416817426681519|0.8955696225166321|0.9208860993385315|0.926763117313385|0.9258589744567871|0.9122965931892395|0.9412296414375305|0.9398733973503113|0.89647376537323|0.9475587606430054|0.8806509971618652|0.9240506291389465|0.918173611164093|0.9394213557243347|END
210409-204245|100|20|50|50|[16, 16]|[32, 64]|[16]|0.2|loss|0.6240170001983643|0.44599616527557373|0.3072274923324585|0.20989419519901276|0.1493215709924698|0.1084219217300415|0.08442222326993942|0.06165790557861328|0.05701711028814316|0.04214601591229439|0.035350650548934937|0.035452742129564285|0.03374587371945381|0.031845543533563614|0.025177370756864548|0.025893229991197586|0.02260531857609749|0.021434733644127846|0.020323336124420166|0.018243348225951195|accuracy|0.6457695364952087|0.7941135764122009|0.869398832321167|0.9178263545036316|0.9457973837852478|0.9634706377983093|0.9720289707183838|0.9803785085678101|0.9806568622589111|0.9869189858436584|0.9887281060218811|0.9885193705558777|0.9894934892654419|0.9899109601974487|0.9917895793914795|0.9915808439254761|0.9931811690330505|0.9931116104125977|0.9935290813446045|0.9937378168106079|val_loss|0.473999947309494|0.37646758556365967|0.37361037731170654|0.21979156136512756|0.20307807624340057|0.271323025226593|0.3778313994407654|0.3323621153831482|0.2814326882362366|0.27529633045196533|0.3066807985305786|0.2828102707862854|0.3347988724708557|0.4194526970386505|0.44851362705230713|0.23122306168079376|0.6447212100028992|0.37275251746177673|0.8002840876579285|0.5813949108123779|val_accuracy|0.8010849952697754|0.8512658476829529|0.8444846272468567|0.9240506291389465|0.9330922365188599|0.9150090217590332|0.9014466404914856|0.9163652658462524|0.9339963793754578|0.9371609687805176|0.9317359924316406|0.9398733973503113|0.9380651116371155|0.9281193614006042|0.9186256527900696|0.9552441239356995|0.8942133784294128|0.9294756054878235|0.865280270576477|0.9100361466407776|END
210409-204321|100|20|50|50|[16, 16]|[32, 64]|[32]|0.2|loss|0.617647111415863|0.4315294027328491|0.28403034806251526|0.1910679042339325|0.13761939108371735|0.1036347895860672|0.06587322801351547|0.05391370505094528|0.04546963423490524|0.035614218562841415|0.034260377287864685|0.027476433664560318|0.019680408760905266|0.024210765957832336|0.023712925612926483|0.02088351920247078|0.030227795243263245|0.02023637294769287|0.013880842365324497|0.015486526302993298|accuracy|0.6608683466911316|0.8031589388847351|0.8835930824279785|0.9271500110626221|0.9510854482650757|0.9666712880134583|0.977595329284668|0.9830921292304993|0.9854578375816345|0.9892846941947937|0.9897022247314453|0.9915112853050232|0.9934595227241516|0.9918591976165771|0.9922070503234863|0.9935986399650574|0.9907459020614624|0.9938769936561584|0.9958252310752869|0.99540776014328|val_loss|0.5415423512458801|0.485726922750473|0.2544335424900055|0.46435457468032837|0.3024764358997345|0.365093857049942|0.25295743346214294|0.48606207966804504|0.40023329854011536|0.29699957370758057|0.3259807825088501|0.24163669347763062|0.5788853168487549|0.5033871531486511|0.3985735774040222|0.45009496808052063|0.624495267868042|0.6030802130699158|0.5245330929756165|0.3576941192150116|val_accuracy|0.741410493850708|0.7943037748336792|0.905063271522522|0.8250452280044556|0.9037070274353027|0.892405092716217|0.9272152185440063|0.8788426518440247|0.9199818968772888|0.9358047246932983|0.9344484806060791|0.9502712488174438|0.9064195156097412|0.9132007360458374|0.9290235042572021|0.9303797483444214|0.8887884020805359|0.9028028845787048|0.9177215099334717|0.9430379867553711|END
